61.502996533;23.769666968
61.498091960;23.783663804
61.496329413;23.784447262
61.500164022;23.765274507
61.505388646;23.757011432
61.504684926;23.763930294
61.507539926;23.770204462
61.504680684;23.772758445
61.481305063;23.920223185
61.495658231;23.905384455
61.490804045;23.843713586
61.494223975;23.824624693
61.494447605;23.823758240
61.479325888;23.805367220
61.483281609;23.796067409
61.492494972;23.887917312
61.485865381;23.780523698
61.484867443;23.787614224
61.470376082;23.888474999
61.488725486;23.790906499
61.477806451;23.761084883
61.505632036;23.672003654
61.526856498;23.689024470
61.505620586;23.672934700
61.531486448;23.676707784
61.491349887;23.739293549
61.506002030;23.661014780
61.529133252;23.678730214
61.491462808;23.738144024
61.505370358;23.660162347
61.522006254;23.674427302
61.491400250;23.737848169
61.519825186;23.669995368
61.491391891;23.738107582
61.510251512;23.666540508
61.522075654;23.665460274
61.492231292;23.737137190
61.511325959;23.661028398
61.524512992;23.666942726
61.492443313;23.736876032
61.511520654;23.659522204
61.527095940;23.657532733
61.493209422;23.734646410
61.511348985;23.659280557
61.517141285;23.665706814
61.493153607;23.733275962
61.498771777;23.628002942
61.516404529;23.664049272
61.493038014;23.733036106
61.499744692;23.604135555
61.494019874;23.627140836
61.515044934;23.668775215
61.492834232;23.732982282
61.499414940;23.603695863
61.494195730;23.627038214
61.514526021;23.670599478
61.492524231;23.732947898
61.499471432;23.604296533
61.494132694;23.627407508
61.513977715;23.673278555
61.491781246;23.733398879
61.502588180;23.612534175
61.493623246;23.619791923
61.518830027;23.643786449
61.491924782;23.734342451
61.503062407;23.618113336
61.496209036;23.631302695
61.520634795;23.640558977
61.491890733;23.735046704
61.504084178;23.614019268
61.496423667;23.630730577
61.523123859;23.635542826
61.491873990;23.735547010
61.504267269;23.613429830
61.496289958;23.631620040
61.523613851;23.625998856
61.492516895;23.733726036
61.501148195;23.751089783
61.503196204;23.755539778
61.500718336;23.750853007
61.500396084;23.751336018
61.499877635;23.751482527
61.499546154;23.751565238
61.499226808;23.751309785
61.493500715;23.770234901
61.498951267;23.751765714
61.493754133;23.770086634
61.498966098;23.760039415
61.491247213;23.772209514
61.496350245;23.779547843
61.501335847;23.740020058
61.496727120;23.780002722
61.500923186;23.739890044
61.498703254;23.779531176
61.500656114;23.740301562
61.498510845;23.779550845
61.499457123;23.740302674
61.498237472;23.764172881
61.497627552;23.785139406
61.501931412;23.741460308
61.498505879;23.764846139
61.505500196;23.771720713
61.501613601;23.742989448
61.498499797;23.765253716
61.506352098;23.773764923
61.501332871;23.742929513
61.498741557;23.764924913
61.500980614;23.743270505
61.498817966;23.764580774
61.501606459;23.743710214
61.498958457;23.764631837
61.501702075;23.744821598
61.500994578;23.743910993
61.499231346;23.764615562
61.501099049;23.745209128
61.499440755;23.764573684
61.500295616;23.743018141
61.499652334;23.764467832
61.494135177;23.769753172
61.500429126;23.743924541
61.499820822;23.764331491
61.494067121;23.769238344
61.499900540;23.743199336
61.499402823;23.764900959
61.493882540;23.769333412
61.499787196;23.743974301
61.499775186;23.764786779
61.493681181;23.769440299
61.498951056;23.744746300
61.499311058;23.765531948
61.493457432;23.769547369
61.499443560;23.766199143
61.493239155;23.769584127
61.499628398;23.765690671
61.492965128;23.769750120
61.499697170;23.766175909
61.493780785;23.768748550
61.492155013;23.743146653
61.499887117;23.766003889
61.493523479;23.768879303
61.491849633;23.743063078
61.499831183;23.765741272
61.493421613;23.768235894
61.491976749;23.745006262
61.499842443;23.765051655
61.500656326;23.759462509
61.492317942;23.745907450
61.500338303;23.764979208
61.500671580;23.759792511
61.491844988;23.746069129
61.500393921;23.764395865
61.498769043;23.760713091
61.491418518;23.745412599
61.497488134;23.758373895
61.491444247;23.746337857
61.499894382;23.765619944
61.503871350;23.759468747
61.496471951;23.757180495
61.497630514;23.757981268
61.491905953;23.747503477
61.500087530;23.765995267
61.496369532;23.757866092
61.497657076;23.758472381
61.491416167;23.747837466
61.496684169;23.759963653
61.497705635;23.758955626
61.490752111;23.748517209
61.500410199;23.765959644
61.495234686;23.762080340
61.497570737;23.759440308
61.490483376;23.749703082
61.500458202;23.766217574
61.507562780;23.770432742
61.497654274;23.761044097
61.490536250;23.750477434
61.500571370;23.766176446
61.501591351;23.777947060
61.497680601;23.761412361
61.490548589;23.751603637
61.500665306;23.766144926
61.503345519;23.763503760
61.497223586;23.761277706
61.490844833;23.752325845
61.500799240;23.765670016
61.503217666;23.763827196
61.497408200;23.761944159
61.490883880;23.753050123
61.500799098;23.765587074
61.502995523;23.763459393
61.497628184;23.761858023
61.502624823;23.764873583
61.504769615;23.778108266
61.502513207;23.793350978
61.499325177;23.803315248
61.504147945;23.768950047
61.504770682;23.778765503
61.502695380;23.794639382
61.499722570;23.804078185
61.505405419;23.778799514
61.504634790;23.778508743
61.502352003;23.790578150
61.499111390;23.807296842
61.503791383;23.779312757
61.498612692;23.735364032
61.504521514;23.777014628
61.502339719;23.790152435
61.499317841;23.806708739
61.504289064;23.786275077
61.504668064;23.776253213
61.502596267;23.790637353
61.502245118;23.786967942
61.504571578;23.777503970
61.499040212;23.808700588
61.501680492;23.786661917
61.496274199;23.739236937
61.504778869;23.780015535
61.499861243;23.792736007
61.499223925;23.809286285
61.497747494;23.739274854
61.504792475;23.780814459
61.499815379;23.793162074
61.498699061;23.738630241
61.504732407;23.781755655
61.498540241;23.792043049
61.505587091;23.782623943
61.498531990;23.739184507
61.504484769;23.780932612
61.499574437;23.795304731
61.498581497;23.795129983
61.505726250;23.782942139
61.498820989;23.739584179
61.504508511;23.780378291
61.499622867;23.796581749
61.505827535;23.782699625
61.499494443;23.740047647
61.504594097;23.779991073
61.495393004;23.816580512
61.499573994;23.739778916
61.504476912;23.779875913
61.499776214;23.798052738
61.493877124;23.818222075
61.498231442;23.787549538
61.499757958;23.739676864
61.504562934;23.779759318
61.499715590;23.800315838
61.494317620;23.819367475
61.500774508;23.739517562
61.504181669;23.768923936
61.500078947;23.802308623
61.494556581;23.820271728
61.500629295;23.738949124
61.503133414;23.768081203
61.499755396;23.803697509
61.498559235;23.789379319
61.501190813;23.739497331
61.503050294;23.769911737
61.499805118;23.805935592
61.498460728;23.789889943
61.502957808;23.769835086
61.499789140;23.806969715
61.498533781;23.790437169
61.502853470;23.770042036
61.499881768;23.792430190
61.502810066;23.769861962
61.491959979;23.803581502
61.499972693;23.792864024
61.502859091;23.769719834
61.493548361;23.802943058
61.500588071;23.793917643
61.502858242;23.769217265
61.502154551;23.779759311
61.497308341;23.734055619
61.502697765;23.768999393
61.495680586;23.789823036
61.502099724;23.779344139
61.497930406;23.735180560
61.502617734;23.769012870
61.495270684;23.780673015
61.495393476;23.791356160
61.501983109;23.779798306
61.498276697;23.735659389
61.504324106;23.765791302
61.495362549;23.780685172
61.495245542;23.794636584
61.501712270;23.779762438
61.497834363;23.735885492
61.504585392;23.763766025
61.495433767;23.783105811
61.497811352;23.801259067
61.501855888;23.779270301
61.496196419;23.736047606
61.503661495;23.760113147
61.500353414;23.799168196
61.498396920;23.802066692
61.501864365;23.778930250
61.496048748;23.737531095
61.503538025;23.759933680
61.500471729;23.800554298
61.498405796;23.804432182
61.502144048;23.778852718
61.496360749;23.738603084
61.503771520;23.759648360
61.500693120;23.800881347
61.498158459;23.807164953
61.501791051;23.778250772
61.503678928;23.759520206
61.501876968;23.799426029
61.465009711;23.892395977
61.479106147;23.757817077
61.464434221;23.901839260
61.463879839;23.904741771
61.485433655;23.756273861
61.480329396;23.760073966
61.467887903;23.881780484
61.445151164;23.866879437
61.482250548;23.760020541
61.485408387;23.759377986
61.466564289;23.832382277
61.463034928;23.823719057
61.455911516;23.841459599
61.447022793;23.846579702
61.475814668;23.804434972
61.497381693;23.760304662
61.455466093;23.839814412
61.448897178;23.843873318
61.496995880;23.582330863
61.510319430;23.666465339
61.505350219;23.660320102
61.506181289;23.617559488
61.505857993;23.634406128
61.501604153;23.632809280
61.521636283;23.630939869
61.513659975;23.608365972
61.510485607;23.616982666
61.506609255;23.602100393
61.506609255;23.602100393
61.520263363;23.624829745
61.528211575;23.656810162
61.523003744;23.635683441
61.515827609;23.606515522
61.520593613;23.625227820
61.499494878;23.638397896
61.528958164;23.703335503
61.529369439;23.721052259
61.519226775;23.641252085
61.499669516;23.647733917
61.499062509;23.642382619
61.490615024;23.748344598
61.498338184;23.735034898
61.505966933;23.783558403
61.497750125;23.795904790
61.496631076;23.802845795
61.495570083;23.808088385
61.495025961;23.809385761
61.494312018;23.814497772
61.493248526;23.818518027
61.492791707;23.819712061
61.495294394;23.819922016
61.492381766;23.781843140
61.491697577;23.782535310
61.491750798;23.796382194
61.491252417;23.801847393
61.488771223;23.813476723
61.495047462;23.791845360
61.495207939;23.793670718
61.493012431;23.805573191
61.501510652;23.800625184
61.490138895;23.749777387
61.502024744;23.763902303
61.499982157;23.788197561
61.503327155;23.796731855
61.498628900;23.735504008
61.489883260;23.750149202
61.501734513;23.763733597
61.500010825;23.787941877
61.503327478;23.796948759
61.498538152;23.770998455
61.489879080;23.752700673
61.501559866;23.763106814
61.500202567;23.787867582
61.504004497;23.801269719
61.498354961;23.771088334
61.489887162;23.753491795
61.501365960;23.763146747
61.500197130;23.788110923
61.502975200;23.797844169
61.498161352;23.765069608
61.489833170;23.754354062
61.501262342;23.763442356
61.500423781;23.788060728
61.498220588;23.766707008
61.489866550;23.754896092
61.500482827;23.788644265
61.498557739;23.770068708
61.490028293;23.756027786
61.500460423;23.789191869
61.497486021;23.770165165
61.490152025;23.756622370
61.500292147;23.789399809
61.497975823;23.772079719
61.500186905;23.789011238
61.498653396;23.772443634
61.500490484;23.789836427
61.498525710;23.771987164
61.500433176;23.790372078
61.499367099;23.790544942
61.498582571;23.772252327
61.499184669;23.790852330
61.499322160;23.771745211
61.501301394;23.787896606
61.499264617;23.791298297
61.501524301;23.768733438
61.503456610;23.786835580
61.499253162;23.791783146
61.501333023;23.768218356
61.504026276;23.786795173
61.498831339;23.791033290
61.498879394;23.781251087
61.505732687;23.788718101
61.499286302;23.793530673
61.498934887;23.785101887
61.505610724;23.788804100
61.499956305;23.793105219
61.498915004;23.785913586
61.506859858;23.776018341
61.499952761;23.798884419
61.499093586;23.782902215
61.506942882;23.777834984
61.503330253;23.791593545
61.499782414;23.799127900
61.499111336;23.785203963
61.506532948;23.779461842
61.503151908;23.792823561
61.499663325;23.796934407
61.499663711;23.786690504
61.505834212;23.777675382
61.503363169;23.794123984
61.498904972;23.795357461
61.499000390;23.777590828
61.505635381;23.776581338
61.502749178;23.791779930
61.498897777;23.794630369
61.499860921;23.779886613
61.505822269;23.774157092
61.502551024;23.791464956
61.499715594;23.779415441
61.504740121;23.775144399
61.502381907;23.791125416
61.498879469;23.802871582
61.502432944;23.764019115
61.504729640;23.776252771
61.502477090;23.792536070
61.498836255;23.802501893
61.497792157;23.756956400
61.506586163;23.767037304
61.504677779;23.798495432
61.497991128;23.757181499
61.506956203;23.767369605
61.504290197;23.799799787
61.498179945;23.756764502
61.507246014;23.767599437
61.503548447;23.797492909
61.497209347;23.815912736
61.498396500;23.756725032
61.506821410;23.767770157
61.503419950;23.797092253
61.497051471;23.816290783
61.498622100;23.756685511
61.506852812;23.768130797
61.503362398;23.797481949
61.496915506;23.816714397
61.498721821;23.756930259
61.506951954;23.768490934
61.496697972;23.817401307
61.499028506;23.756814547
61.507329272;23.769493423
61.499299124;23.756717985
61.496284164;23.818352173
61.499388715;23.756339542
61.496272237;23.817598053
61.499560758;23.756640400
61.495412963;23.816254744
61.499623257;23.756262147
61.495493642;23.815328720
61.499786272;23.756563078
61.499857842;23.756203641
61.503017097;23.747764865
61.495759639;23.814138736
61.500038768;23.756428891
61.502975041;23.748014353
61.496194361;23.784255973
61.496258979;23.811873227
61.500291474;23.756408025
61.496377890;23.784113717
61.496497369;23.810489099
61.503091431;23.748876483
61.496702911;23.784342144
61.495897207;23.810926982
61.502918068;23.749393940
61.496979119;23.784699095
61.502838235;23.749910679
61.496986036;23.785198899
61.503117908;23.749401234
61.497121901;23.785902867
61.503203513;23.749711987
61.497232168;23.785902110
61.503517073;23.749131087
61.497262332;23.785607119
61.503584823;23.748979269
61.497205968;23.784825693
61.503149043;23.812449843
61.502829927;23.813009549
61.501496324;23.816626643
61.501451937;23.822328030
61.504813228;23.824649047
61.495389226;23.837976459
61.499253987;23.819435429
61.498755538;23.820389593
61.506602539;23.801277559
61.513400131;23.806773778
61.505818666;23.832968776
61.507170419;23.787076850
61.505647608;23.844381381
61.502704221;23.844910523
61.495480721;23.839188825
61.500016994;23.837629944
61.506158772;23.810556814
61.490100843;23.797269011
61.487758194;23.807154906
61.487353870;23.813191978
61.500884573;23.858089186
61.499880394;23.864696966
61.493455912;23.847818505
61.477395603;23.875959872
61.477687659;23.876155509
61.476680337;23.884204492
61.477004855;23.881936003
61.477626000;23.919631993
61.476262719;23.896006416
61.475808897;23.904730893
61.479742269;23.907771222
61.490801646;23.923379958
61.484619765;23.929206058
61.484755866;23.928872966
61.484294639;23.932658316
61.496543691;23.891919083
61.492618882;23.918799361
61.494009703;23.908979670
61.497565974;23.905030064
61.498061951;23.898118629
61.486849080;23.929264230
61.489349005;23.883478703
61.488534482;23.889406106
61.484979343;23.905024959
61.496349389;23.891675658
61.497145526;23.887271329
61.496124593;23.884705999
61.494093873;23.882375276
61.494591595;23.883301978
61.496431352;23.887080807
61.494088522;23.884462166
61.502137041;23.920547902
61.504726990;23.903121039
61.509027259;23.913893143
61.501730367;23.914196831
61.494232050;23.864429739
61.496729326;23.869794385
61.498990286;23.874281659
61.483889717;23.849817968
61.489168819;23.857694160
61.489243704;23.855525261
61.487646187;23.854449043
61.486998834;23.854045755
61.487532358;23.848841809
61.490935232;23.844168829
61.490832578;23.855850707
61.480232070;23.859719704
61.478659001;23.866587899
61.488894430;23.862852825
61.473837974;23.923675780
61.475422821;23.907850547
61.476119799;23.847592685
61.473090156;23.852093236
61.472810316;23.855859894
61.478689973;23.840376894
61.478370938;23.841706086
61.479073991;23.832671970
61.477591353;23.839889057
61.476582375;23.874220650
61.474086509;23.872371585
61.473043499;23.871182046
61.464235210;23.913186086
61.470806674;23.889309651
61.472924463;23.877242392
61.472044583;23.884206543
61.473326029;23.874815972
61.464793193;23.909336727
61.479348290;23.826800625
61.479231056;23.826023705
61.479387262;23.830723245
61.447084443;23.849208274
61.445944422;23.844295769
61.444693267;23.838869604
61.441005197;23.847055831
61.442109264;23.851971316
61.442190013;23.858080417
61.449789953;23.854223233
61.466784306;23.842224419
61.462936633;23.844029250
61.451514655;23.848865509
61.448870228;23.851408408
61.450669668;23.849609338
61.457383067;23.845502313
61.455428505;23.846435635
61.453411812;23.850453791
61.452305282;23.851919017
61.453163697;23.845260759
61.452777240;23.844493375
61.451476402;23.838864650
61.449884395;23.831952563
61.448008642;23.835074313
61.457969695;23.844090151
61.452866609;23.836862868
61.457313268;23.845209097
61.457948686;23.848917390
61.444546252;23.872364063
61.442774461;23.862693092
61.447251444;23.858218572
61.447556267;23.858956815
61.448267324;23.862074617
61.453374630;23.882237890
61.463656157;23.894373318
61.465995071;23.892183174
61.463195664;23.893499915
61.465605332;23.887396628
61.463684022;23.887066089
61.466932198;23.885346291
61.467850800;23.853176231
61.464909373;23.855318656
61.490598658;23.752736731
61.500780707;23.765428443
61.503075319;23.763196775
61.497561960;23.761248470
61.490543936;23.752816083
61.500759018;23.765329082
61.503216572;23.763195701
61.497531202;23.761260779
61.490462730;23.753419326
61.493437262;23.762167279
61.497484115;23.761285286
61.490436312;23.753986297
61.493490050;23.762881162
61.504295493;23.772788148
61.497429317;23.761297779
61.493601279;23.763864159
61.505571592;23.771844915
61.497359143;23.761318445
61.490576175;23.755477362
61.493725680;23.765022280
61.505709734;23.771904379
61.497361499;23.761567961
61.491331104;23.755736864
61.493784771;23.765668748
61.505716709;23.772233542
61.497419173;23.761547410
61.491313988;23.753843025
61.495948900;23.765436784
61.506181149;23.769703858
61.497489340;23.761522709
61.491906869;23.753623112
61.496128921;23.765233274
61.497529718;23.761510326
61.492205063;23.753527490
61.497584538;23.761509907
61.492370300;23.753877729
61.496425224;23.765217543
61.497236605;23.761594340
61.492657476;23.753380428
61.496593804;23.765849781
61.497544494;23.760652741
61.495236485;23.761846504
61.493000889;23.753643168
61.496471622;23.765972008
61.497521537;23.760947704
61.495270048;23.762325589
61.496633179;23.766267319
61.497415926;23.760979213
61.495131393;23.761019904
61.493205888;23.753218240
61.497186612;23.765926195
61.497307350;23.760992325
61.494967282;23.760758655
61.492091783;23.757287723
61.497366472;23.765628294
61.497781676;23.758670313
61.494825243;23.760634237
61.492486647;23.757557272
61.497629292;23.764871493
61.498088782;23.759711986
61.494694068;23.760486870
61.492792541;23.757935147
61.497782711;23.764182895
61.497971448;23.759755870
61.495244660;23.760288619
61.493118479;23.758018692
61.497855019;23.760309489
61.497301378;23.765237903
61.497882246;23.760769903
61.492890213;23.756937126
61.494868033;23.770040923
61.497927107;23.761242424
61.492896313;23.756513775
61.494817346;23.770539968
61.497951493;23.760093813
61.493261065;23.757206845
61.495049840;23.770888686
61.497949023;23.760357904
61.493891834;23.759002792
61.495365549;23.770913307
61.497978623;23.760498932
61.494040082;23.759446479
61.495422861;23.770522029
61.498005494;23.760756677
61.494202075;23.759904408
61.495313198;23.770428493
61.498008913;23.761033003
61.495234929;23.758303594
61.495531793;23.770170792
61.498044661;23.761333660
61.496146438;23.757901866
61.495415396;23.769915579
61.498165596;23.761670524
61.493504774;23.753510040
61.495292769;23.769781700
61.498118607;23.761658585
61.494415736;23.752814042
61.498303021;23.761368521
61.495204364;23.770833648
61.498279031;23.761080051
61.495073977;23.752701185
61.496378937;23.631954039
61.520660324;23.625574750
61.492623269;23.733780696
61.506519662;23.611382404
61.496553901;23.631516394
61.518248541;23.626591898
61.493101716;23.738482239
61.506329676;23.614363808
61.516179223;23.628432010
61.493981053;23.735269748
61.507135655;23.604285039
61.496590361;23.633157716
61.513600459;23.632644513
61.494109543;23.737603036
61.507491271;23.604208904
61.497308816;23.638342640
61.511386399;23.629683922
61.494691454;23.736282700
61.507167583;23.615441935
61.498632898;23.636450849
61.509881886;23.625336874
61.495282065;23.734888136
61.508538326;23.616198456
61.498448203;23.627355867
61.515584125;23.623544871
61.494830588;23.734966080
61.495739577;23.719993404
61.510681300;23.616587423
61.515175058;23.622469884
61.495572766;23.734107493
61.515006482;23.617118211
61.495898608;23.733178323
61.511314057;23.620175072
61.518664587;23.606709193
61.496092436;23.732676413
61.510763556;23.626498784
61.515232198;23.607717639
61.496144624;23.732194245
61.509037242;23.625817669
61.496445850;23.732265763
61.506691485;23.628839245
61.514926797;23.597082997
61.496008769;23.730657602
61.511925745;23.595467634
61.495853213;23.728139161
61.509819778;23.594063759
61.495408562;23.727198134
61.506612630;23.573174258
61.494813596;23.730816157
61.510209782;23.608433760
61.505300714;23.623256030
61.497212466;23.721531108
61.508619161;23.605593269
61.505472653;23.623569023
61.497145286;23.723328966
61.504747390;23.604889637
61.505808784;23.623865725
61.497327521;23.725865785
61.503931740;23.601437791
61.505734502;23.624224687
61.497689240;23.725195555
61.504524538;23.612449278
61.497673556;23.726196265
61.504442257;23.618983423
61.507136919;23.621601033
61.507300666;23.627830706
61.497684492;23.727233786
61.506875654;23.621160201
61.497279291;23.728312001
61.504788237;23.629682227
61.506649519;23.621048382
61.504823034;23.631909715
61.497292493;23.730498249
61.506435635;23.620420821
61.505050021;23.630732853
61.495919240;23.734678910
61.506059042;23.617890397
61.495231591;23.736259598
61.504515559;23.629926329
61.506197108;23.618318351
61.503580043;23.629756798
61.506278021;23.617887711
61.512770632;23.656539810
61.510415833;23.664093890
61.508563620;23.665529067
61.505825158;23.634922080
61.506845747;23.657327816
61.501612039;23.633195805
61.505335338;23.651684249
61.503506842;23.640023698
61.501105359;23.633087240
61.496539103;23.725724506
61.501420104;23.645195586
61.500557047;23.632764328
61.500827142;23.649537178
61.496203981;23.726412985
61.500399083;23.632551426
61.505365636;23.720216407
61.499463893;23.639799544
61.500400162;23.632952343
61.505375404;23.720661109
61.498285788;23.634966970
61.496894232;23.582251095
61.505348730;23.724961116
61.499335338;23.616412041
61.496895030;23.582508785
61.505146847;23.725852490
61.521626880;23.630701694
61.493484331;23.592979067
61.504581091;23.726339339
61.494791929;23.569094765
61.504312775;23.725025871
61.518461483;23.628741507
61.495045116;23.585795462
61.503651948;23.726681089
61.518215286;23.628341216
61.496819221;23.587337024
61.503600040;23.727293131
61.518491892;23.627054928
61.497955759;23.592138030
61.503728527;23.729552964
61.518273107;23.627075905
61.499814052;23.592986644
61.501984688;23.657832902
61.503356160;23.729333807
61.502906473;23.658274350
61.502943740;23.731246176
61.512423662;23.620017699
61.501970607;23.663733467
61.499837534;23.736832047
61.512292252;23.619982653
61.499630476;23.665655163
61.498856798;23.724518185
61.508203526;23.671253890
61.499305304;23.722976245
61.508361402;23.671101660
61.499534588;23.722510948
61.518733142;23.603958272
61.508582802;23.682571438
61.499860087;23.721451825
61.518743335;23.604452992
61.508811210;23.681816322
61.499797151;23.720989144
61.518167520;23.605120133
61.506216891;23.682791271
61.505214920;23.742587499
61.502158852;23.688462123
61.512399050;23.605193340
61.506620091;23.695583321
61.513001762;23.601740609
61.507035234;23.694675982
61.512875218;23.609438693
61.506152865;23.698960005
61.513564321;23.608587065
61.506272860;23.700276013
61.505502761;23.596577574
